base,M,outer,inner,k,total_candidates,prime_count,density,midpoint,phi_base,tau_base,rad_base,outer_gcd,inner_gcd,outer_is_prime,inner_is_prime,min_length,max_length
12,1,5,11,1,11,2,0.181818,6.0,4,6,6,1,1,true,true,9,9
12,1,5,11,2,11,2,0.181818,6.0,4,6,6,1,1,true,true,13,13
12,1,5,11,3,11,0,0.000000,6.0,4,6,6,1,1,true,true,17,17
12,1,7,1,0,11,3,0.272727,6.0,4,6,6,1,1,true,false,5,5
12,1,7,1,1,11,0,0.000000,6.0,4,6,6,1,1,true,false,9,9
12,1,7,1,2,11,0,0.000000,6.0,4,6,6,1,1,true,false,13,13
12,1,7,1,3,11,2,0.181818,6.0,4,6,6,1,1,true,false,17,17
12,1,7,5,0,11,5,0.454545,6.0,4,6,6,1,1,true,true,5,5
12,1,7,5,1,11,1,0.090909,6.0,4,6,6,1,1,true,true,9,9
12,1,7,5,2,11,1,0.090909,6.0,4,6,6,1,1,true,true,13,13
12,1,7,5,3,11,1,0.090909,6.0,4,6,6,1,1,true,true,17,17
12,1,7,11,0,11,3,0.272727,6.0,4,6,6,1,1,true,true,5,5
12,1,7,11,1,11,2,0.181818,6.0,4,6,6,1,1,true,true,9,9
12,1,7,11,2,11,0,0.000000,6.0,4,6,6,1,1,true,true,13,13
12,1,7,11,3,11,1,0.090909,6.0,4,6,6,1,1,true,true,17,17
12,1,11,1,0,11,3,0.272727,6.0,4,6,6,1,1,true,false,5,5
12,1,11,1,1,11,1,0.090909,6.0,4,6,6,1,1,true,false,9,9
12,1,11,1,2,11,0,0.000000,6.0,4,6,6,1,1,true,false,13,13
12,1,11,1,3,11,2,0.181818,6.0,4,6,6,1,1,true,false,17,17
12,1,11,5,0,11,3,0.272727,6.0,4,6,6,1,1,true,true,5,5
12,1,11,5,1,11,1,0.090909,6.0,4,6,6,1,1,true,true,9,9
12,1,11,5,2,11,0,0.000000,6.0,4,6,6,1,1,true,true,13,13
12,1,11,5,3,11,0,0.000000,6.0,4,6,6,1,1,true,true,17,17
12,1,11,7,0,11,2,0.181818,6.0,4,6,6,1,1,true,true,5,5
12,1,11,7,1,11,1,0.090909,6.0,4,6,6,1,1,true,true,9,9
12,1,11,7,2,11,0,0.000000,6.0,4,6,6,1,1,true,true,13,13
12,1,11,7,3,11,1,0.090909,6.0,4,6,6,1,1,true,true,17,17
12,2,1,5,0,132,29,0.219697,6.0,4,6,6,1,1,false,true,6,6
12,2,1,5,1,132,18,0.136364,6.0,4,6,6,1,1,false,true,10,10
12,2,1,5,2,132,12,0.090909,6.0,4,6,6,1,1,false,true,14,14
12,2,1,5,3,132,7,0.053030,6.0,4,6,6,1,1,false,true,18,18
12,2,1,7,0,132,25,0.189394,6.0,4,6,6,1,1,false,true,6,6
12,2,1,7,1,132,14,0.106061,6.0,4,6,6,1,1,false,true,10,10
12,2,1,7,2,132,13,0.098485,6.0,4,6,6,1,1,false,true,14,14
12,2,1,7,3,132,12,0.090909,6.0,4,6,6,1,1,false,true,18,18
12,2,1,11,0,132,33,0.250000,6.0,4,6,6,1,1,false,true,6,6
12,2,1,11,1,132,20,0.151515,6.0,4,6,6,1,1,false,true,10,10
12,2,1,11,2,132,11,0.083333,6.0,4,6,6,1,1,false,true,14,14
12,2,1,11,3,132,7,0.053030,6.0,4,6,6,1,1,false,true,18,18
12,2,5,1,0,132,27,0.204545,6.0,4,6,6,1,1,true,false,6,6
12,2,5,1,1,132,15,0.113636,6.0,4,6,6,1,1,true,false,10,10
12,2,5,1,2,132,15,0.113636,6.0,4,6,6,1,1,true,false,14,14
12,2,5,1,3,132,1,0.007576,6.0,4,6,6,1,1,true,false,18,18
12,2,5,7,0,132,27,0.204545,6.0,4,6,6,1,1,true,true,6,6
12,2,5,7,1,132,19,0.143939,6.0,4,6,6,1,1,true,true,10,10
12,2,5,7,2,132,9,0.068182,6.0,4,6,6,1,1,true,true,14,14
12,2,5,7,3,132,9,0.068182,6.0,4,6,6,1,1,true,true,18,18
12,2,5,11,0,132,29,0.219697,6.0,4,6,6,1,1,true,true,6,6
12,2,5,11,1,132,14,0.106061,6.0,4,6,6,1,1,true,true,10,10
12,2,5,11,2,132,7,0.053030,6.0,4,6,6,1,1,true,true,14,14
12,2,5,11,3,132,8,0.060606,6.0,4,6,6,1,1,true,true,18,18
12,2,7,1,0,132,24,0.181818,6.0,4,6,6,1,1,true,false,6,6
12,2,7,1,1,132,20,0.151515,6.0,4,6,6,1,1,true,false,10,10
12,2,7,1,2,132,11,0.083333,6.0,4,6,6,1,1,true,false,14,14
12,2,7,1,3,132,12,0.090909,6.0,4,6,6,1,1,true,false,18,18
12,2,7,5,0,132,27,0.204545,6.0,4,6,6,1,1,true,true,6,6
12,2,7,5,1,132,24,0.181818,6.0,4,6,6,1,1,true,true,10,10
12,2,7,5,2,132,11,0.083333,6.0,4,6,6,1,1,true,true,14,14
12,2,7,5,3,132,12,0.090909,6.0,4,6,6,1,1,true,true,18,18
12,2,7,11,0,132,30,0.227273,6.0,4,6,6,1,1,true,true,6,6
12,2,7,11,1,132,13,0.098485,6.0,4,6,6,1,1,true,true,10,10
12,2,7,11,2,132,14,0.106061,6.0,4,6,6,1,1,true,true,14,14
12,2,7,11,3,132,7,0.053030,6.0,4,6,6,1,1,true,true,18,18
12,2,11,1,0,132,22,0.166667,6.0,4,6,6,1,1,true,false,6,6
12,2,11,1,1,132,20,0.151515,6.0,4,6,6,1,1,true,false,10,10
12,2,11,1,2,132,7,0.053030,6.0,4,6,6,1,1,true,false,14,14
12,2,11,1,3,132,11,0.083333,6.0,4,6,6,1,1,true,false,18,18
12,2,11,5,0,132,22,0.166667,6.0,4,6,6,1,1,true,true,6,6
12,2,11,5,1,132,18,0.136364,6.0,4,6,6,1,1,true,true,10,10
12,2,11,5,2,132,7,0.053030,6.0,4,6,6,1,1,true,true,14,14
12,2,11,5,3,132,7,0.053030,6.0,4,6,6,1,1,true,true,18,18
12,2,11,7,0,132,32,0.242424,6.0,4,6,6,1,1,true,true,6,6
12,2,11,7,1,132,16,0.121212,6.0,4,6,6,1,1,true,true,10,10
12,2,11,7,2,132,13,0.098485,6.0,4,6,6,1,1,true,true,14,14
12,2,11,7,3,132,9,0.068182,6.0,4,6,6,1,1,true,true,18,18
12,3,1,5,0,1584,323,0.203914,6.0,4,6,6,1,1,false,true,7,7
12,3,1,5,1,1584,202,0.127525,6.0,4,6,6,1,1,false,true,11,11
12,3,1,5,2,1584,141,0.089015,6.0,4,6,6,1,1,false,true,15,15
12,3,1,5,3,1584,122,0.077020,6.0,4,6,6,1,1,false,true,19,19
12,3,1,7,0,1584,307,0.193813,6.0,4,6,6,1,1,false,true,7,7
12,3,1,7,1,1584,185,0.116793,6.0,4,6,6,1,1,false,true,11,11
12,3,1,7,2,1584,126,0.079545,6.0,4,6,6,1,1,false,true,15,15
12,3,1,7,3,1584,97,0.061237,6.0,4,6,6,1,1,false,true,19,19
12,3,1,11,0,1584,288,0.181818,6.0,4,6,6,1,1,false,true,7,7
12,3,1,11,1,1584,186,0.117424,6.0,4,6,6,1,1,false,true,11,11
12,3,1,11,2,1584,111,0.070076,6.0,4,6,6,1,1,false,true,15,15
12,3,1,11,3,1584,101,0.063763,6.0,4,6,6,1,1,false,true,19,19
12,3,5,1,0,1584,301,0.190025,6.0,4,6,6,1,1,true,false,7,7
12,3,5,1,1,1584,178,0.112374,6.0,4,6,6,1,1,true,false,11,11
12,3,5,1,2,1584,132,0.083333,6.0,4,6,6,1,1,true,false,15,15
12,3,5,1,3,1584,109,0.068813,6.0,4,6,6,1,1,true,false,19,19
12,3,5,7,0,1584,274,0.172980,6.0,4,6,6,1,1,true,true,7,7
12,3,5,7,1,1584,177,0.111742,6.0,4,6,6,1,1,true,true,11,11
12,3,5,7,2,1584,138,0.087121,6.0,4,6,6,1,1,true,true,15,15
12,3,5,7,3,1584,112,0.070707,6.0,4,6,6,1,1,true,true,19,19
12,3,5,11,0,1584,274,0.172980,6.0,4,6,6,1,1,true,true,7,7
12,3,5,11,1,1584,181,0.114268,6.0,4,6,6,1,1,true,true,11,11
12,3,5,11,2,1584,138,0.087121,6.0,4,6,6,1,1,true,true,15,15
12,3,5,11,3,1584,95,0.059975,6.0,4,6,6,1,1,true,true,19,19
12,3,7,1,0,1584,275,0.173611,6.0,4,6,6,1,1,true,false,7,7
12,3,7,1,1,1584,158,0.099747,6.0,4,6,6,1,1,true,false,11,11
12,3,7,1,2,1584,122,0.077020,6.0,4,6,6,1,1,true,false,15,15
12,3,7,1,3,1584,116,0.073232,6.0,4,6,6,1,1,true,false,19,19
12,3,7,5,0,1584,270,0.170455,6.0,4,6,6,1,1,true,true,7,7
12,3,7,5,1,1584,149,0.094066,6.0,4,6,6,1,1,true,true,11,11
12,3,7,5,2,1584,128,0.080808,6.0,4,6,6,1,1,true,true,15,15
12,3,7,5,3,1584,118,0.074495,6.0,4,6,6,1,1,true,true,19,19
12,3,7,11,0,1584,284,0.179293,6.0,4,6,6,1,1,true,true,7,7
12,3,7,11,1,1584,180,0.113636,6.0,4,6,6,1,1,true,true,11,11
12,3,7,11,2,1584,130,0.082071,6.0,4,6,6,1,1,true,true,15,15
12,3,7,11,3,1584,103,0.065025,6.0,4,6,6,1,1,true,true,19,19
12,3,11,1,0,1584,278,0.175505,6.0,4,6,6,1,1,true,false,7,7
12,3,11,1,1,1584,164,0.103535,6.0,4,6,6,1,1,true,false,11,11
12,3,11,1,2,1584,131,0.082702,6.0,4,6,6,1,1,true,false,15,15
12,3,11,1,3,1584,105,0.066288,6.0,4,6,6,1,1,true,false,19,19
12,3,11,5,0,1584,282,0.178030,6.0,4,6,6,1,1,true,true,7,7
12,3,11,5,1,1584,186,0.117424,6.0,4,6,6,1,1,true,true,11,11
12,3,11,5,2,1584,132,0.083333,6.0,4,6,6,1,1,true,true,15,15
12,3,11,5,3,1584,100,0.063131,6.0,4,6,6,1,1,true,true,19,19
12,3,11,7,0,1584,277,0.174874,6.0,4,6,6,1,1,true,true,7,7
12,3,11,7,1,1584,162,0.102273,6.0,4,6,6,1,1,true,true,11,11
12,3,11,7,2,1584,116,0.073232,6.0,4,6,6,1,1,true,true,15,15
12,3,11,7,3,1584,113,0.071338,6.0,4,6,6,1,1,true,true,19,19
14,1,1,3,0,13,4,0.307692,7.0,6,4,14,1,1,false,true,5,5
14,1,1,3,1,13,2,0.153846,7.0,6,4,14,1,1,false,true,9,9
14,1,1,3,2,13,0,0.000000,7.0,6,4,14,1,1,false,true,13,13
14,1,1,3,3,13,2,0.153846,7.0,6,4,14,1,1,false,true,17,17
14,1,1,5,0,13,2,0.153846,7.0,6,4,14,1,1,false,true,5,5
14,1,1,5,1,13,1,0.076923,7.0,6,4,14,1,1,false,true,9,9
14,1,1,5,2,13,1,0.076923,7.0,6,4,14,1,1,false,true,13,13
14,1,1,5,3,13,1,0.076923,7.0,6,4,14,1,1,false,true,17,17
14,1,1,9,0,13,1,0.076923,7.0,6,4,14,1,1,false,false,5,5
14,1,1,9,1,13,1,0.076923,7.0,6,4,14,1,1,false,false,9,9
14,1,1,9,2,13,0,0.000000,7.0,6,4,14,1,1,false,false,13,13
14,1,1,9,3,13,2,0.153846,7.0,6,4,14,1,1,false,false,17,17
14,1,1,11,0,13,2,0.153846,7.0,6,4,14,1,1,false,true,5,5
14,1,1,11,1,13,4,0.307692,7.0,6,4,14,1,1,false,true,9,9
14,1,1,11,2,13,2,0.153846,7.0,6,4,14,1,1,false,true,13,13
14,1,1,11,3,13,0,0.000000,7.0,6,4,14,1,1,false,true,17,17
14,1,1,13,0,13,2,0.153846,7.0,6,4,14,1,1,false,true,5,5
14,1,1,13,1,13,0,0.000000,7.0,6,4,14,1,1,false,true,9,9
14,1,1,13,2,13,2,0.153846,7.0,6,4,14,1,1,false,true,13,13
14,1,1,13,3,13,1,0.076923,7.0,6,4,14,1,1,false,true,17,17
14,1,3,1,0,13,2,0.153846,7.0,6,4,14,1,1,true,false,5,5
14,1,3,1,1,13,0,0.000000,7.0,6,4,14,1,1,true,false,9,9
14,1,3,1,2,13,1,0.076923,7.0,6,4,14,1,1,true,false,13,13
14,1,3,1,3,13,1,0.076923,7.0,6,4,14,1,1,true,false,17,17
14,1,3,5,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,3,5,1,13,3,0.230769,7.0,6,4,14,1,1,true,true,9,9
14,1,3,5,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,3,5,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,3,9,0,13,1,0.076923,7.0,6,4,14,1,1,true,false,5,5
14,1,3,9,1,13,1,0.076923,7.0,6,4,14,1,1,true,false,9,9
14,1,3,9,2,13,0,0.000000,7.0,6,4,14,1,1,true,false,13,13
14,1,3,9,3,13,1,0.076923,7.0,6,4,14,1,1,true,false,17,17
14,1,3,11,0,13,1,0.076923,7.0,6,4,14,1,1,true,true,5,5
14,1,3,11,1,13,2,0.153846,7.0,6,4,14,1,1,true,true,9,9
14,1,3,11,2,13,0,0.000000,7.0,6,4,14,1,1,true,true,13,13
14,1,3,11,3,13,0,0.000000,7.0,6,4,14,1,1,true,true,17,17
14,1,3,13,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,3,13,1,13,1,0.076923,7.0,6,4,14,1,1,true,true,9,9
14,1,3,13,2,13,2,0.153846,7.0,6,4,14,1,1,true,true,13,13
14,1,3,13,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,5,1,0,13,0,0.000000,7.0,6,4,14,1,1,true,false,5,5
14,1,5,1,1,13,1,0.076923,7.0,6,4,14,1,1,true,false,9,9
14,1,5,1,2,13,0,0.000000,7.0,6,4,14,1,1,true,false,13,13
14,1,5,1,3,13,1,0.076923,7.0,6,4,14,1,1,true,false,17,17
14,1,5,3,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,5,3,1,13,2,0.153846,7.0,6,4,14,1,1,true,true,9,9
14,1,5,3,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,5,3,3,13,2,0.153846,7.0,6,4,14,1,1,true,true,17,17
14,1,5,9,0,13,3,0.230769,7.0,6,4,14,1,1,true,false,5,5
14,1,5,9,1,13,1,0.076923,7.0,6,4,14,1,1,true,false,9,9
14,1,5,9,2,13,1,0.076923,7.0,6,4,14,1,1,true,false,13,13
14,1,5,9,3,13,2,0.153846,7.0,6,4,14,1,1,true,false,17,17
14,1,5,11,0,13,4,0.307692,7.0,6,4,14,1,1,true,true,5,5
14,1,5,11,1,13,2,0.153846,7.0,6,4,14,1,1,true,true,9,9
14,1,5,11,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,5,11,3,13,0,0.000000,7.0,6,4,14,1,1,true,true,17,17
14,1,5,13,0,13,4,0.307692,7.0,6,4,14,1,1,true,true,5,5
14,1,5,13,1,13,1,0.076923,7.0,6,4,14,1,1,true,true,9,9
14,1,5,13,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,5,13,3,13,2,0.153846,7.0,6,4,14,1,1,true,true,17,17
14,1,9,1,0,13,2,0.153846,7.0,6,4,14,1,1,false,false,5,5
14,1,9,1,1,13,2,0.153846,7.0,6,4,14,1,1,false,false,9,9
14,1,9,1,2,13,1,0.076923,7.0,6,4,14,1,1,false,false,13,13
14,1,9,1,3,13,1,0.076923,7.0,6,4,14,1,1,false,false,17,17
14,1,9,3,0,13,1,0.076923,7.0,6,4,14,1,1,false,true,5,5
14,1,9,3,1,13,1,0.076923,7.0,6,4,14,1,1,false,true,9,9
14,1,9,3,2,13,1,0.076923,7.0,6,4,14,1,1,false,true,13,13
14,1,9,3,3,13,0,0.000000,7.0,6,4,14,1,1,false,true,17,17
14,1,9,5,0,13,1,0.076923,7.0,6,4,14,1,1,false,true,5,5
14,1,9,5,1,13,2,0.153846,7.0,6,4,14,1,1,false,true,9,9
14,1,9,5,2,13,0,0.000000,7.0,6,4,14,1,1,false,true,13,13
14,1,9,5,3,13,1,0.076923,7.0,6,4,14,1,1,false,true,17,17
14,1,9,11,0,13,3,0.230769,7.0,6,4,14,1,1,false,true,5,5
14,1,9,11,1,13,1,0.076923,7.0,6,4,14,1,1,false,true,9,9
14,1,9,11,2,13,2,0.153846,7.0,6,4,14,1,1,false,true,13,13
14,1,9,11,3,13,0,0.000000,7.0,6,4,14,1,1,false,true,17,17
14,1,9,13,0,13,3,0.230769,7.0,6,4,14,1,1,false,true,5,5
14,1,9,13,1,13,2,0.153846,7.0,6,4,14,1,1,false,true,9,9
14,1,9,13,2,13,0,0.000000,7.0,6,4,14,1,1,false,true,13,13
14,1,9,13,3,13,2,0.153846,7.0,6,4,14,1,1,false,true,17,17
14,1,11,1,0,13,1,0.076923,7.0,6,4,14,1,1,true,false,5,5
14,1,11,1,1,13,1,0.076923,7.0,6,4,14,1,1,true,false,9,9
14,1,11,1,2,13,1,0.076923,7.0,6,4,14,1,1,true,false,13,13
14,1,11,1,3,13,0,0.000000,7.0,6,4,14,1,1,true,false,17,17
14,1,11,3,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,11,3,1,13,3,0.230769,7.0,6,4,14,1,1,true,true,9,9
14,1,11,3,2,13,0,0.000000,7.0,6,4,14,1,1,true,true,13,13
14,1,11,3,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,11,5,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,11,5,1,13,2,0.153846,7.0,6,4,14,1,1,true,true,9,9
14,1,11,5,2,13,0,0.000000,7.0,6,4,14,1,1,true,true,13,13
14,1,11,5,3,13,0,0.000000,7.0,6,4,14,1,1,true,true,17,17
14,1,11,9,0,13,2,0.153846,7.0,6,4,14,1,1,true,false,5,5
14,1,11,9,1,13,2,0.153846,7.0,6,4,14,1,1,true,false,9,9
14,1,11,9,2,13,2,0.153846,7.0,6,4,14,1,1,true,false,13,13
14,1,11,9,3,13,2,0.153846,7.0,6,4,14,1,1,true,false,17,17
14,1,11,13,0,13,3,0.230769,7.0,6,4,14,1,1,true,true,5,5
14,1,11,13,1,13,2,0.153846,7.0,6,4,14,1,1,true,true,9,9
14,1,11,13,2,13,0,0.000000,7.0,6,4,14,1,1,true,true,13,13
14,1,11,13,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,13,1,0,13,4,0.307692,7.0,6,4,14,1,1,true,false,5,5
14,1,13,1,1,13,2,0.153846,7.0,6,4,14,1,1,true,false,9,9
14,1,13,1,2,13,3,0.230769,7.0,6,4,14,1,1,true,false,13,13
14,1,13,1,3,13,1,0.076923,7.0,6,4,14,1,1,true,false,17,17
14,1,13,3,0,13,3,0.230769,7.0,6,4,14,1,1,true,true,5,5
14,1,13,3,1,13,0,0.000000,7.0,6,4,14,1,1,true,true,9,9
14,1,13,3,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,13,3,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,13,5,0,13,2,0.153846,7.0,6,4,14,1,1,true,true,5,5
14,1,13,5,1,13,1,0.076923,7.0,6,4,14,1,1,true,true,9,9
14,1,13,5,2,13,0,0.000000,7.0,6,4,14,1,1,true,true,13,13
14,1,13,5,3,13,1,0.076923,7.0,6,4,14,1,1,true,true,17,17
14,1,13,9,0,13,1,0.076923,7.0,6,4,14,1,1,true,false,5,5
14,1,13,9,1,13,0,0.000000,7.0,6,4,14,1,1,true,false,9,9
14,1,13,9,2,13,0,0.000000,7.0,6,4,14,1,1,true,false,13,13
14,1,13,9,3,13,1,0.076923,7.0,6,4,14,1,1,true,false,17,17
14,1,13,11,0,13,1,0.076923,7.0,6,4,14,1,1,true,true,5,5
14,1,13,11,1,13,3,0.230769,7.0,6,4,14,1,1,true,true,9,9
14,1,13,11,2,13,1,0.076923,7.0,6,4,14,1,1,true,true,13,13
14,1,13,11,3,13,3,0.230769,7.0,6,4,14,1,1,true,true,17,17
14,2,1,3,0,182,33,0.181319,7.0,6,4,14,1,1,false,true,6,6
14,2,1,3,1,182,23,0.126374,7.0,6,4,14,1,1,false,true,10,10
14,2,1,3,2,182,14,0.076923,7.0,6,4,14,1,1,false,true,14,14
14,2,1,3,3,182,4,0.021978,7.0,6,4,14,1,1,false,true,18,18
14,2,1,5,0,182,38,0.208791,7.0,6,4,14,1,1,false,true,6,6
14,2,1,5,1,182,19,0.104396,7.0,6,4,14,1,1,false,true,10,10
14,2,1,5,2,182,12,0.065934,7.0,6,4,14,1,1,false,true,14,14
14,2,1,5,3,182,8,0.043956,7.0,6,4,14,1,1,false,true,18,18
14,2,1,9,0,182,31,0.170330,7.0,6,4,14,1,1,false,false,6,6
14,2,1,9,1,182,17,0.093407,7.0,6,4,14,1,1,false,false,10,10
14,2,1,9,2,182,12,0.065934,7.0,6,4,14,1,1,false,false,14,14
14,2,1,9,3,182,7,0.038462,7.0,6,4,14,1,1,false,false,18,18
14,2,1,11,0,182,34,0.186813,7.0,6,4,14,1,1,false,true,6,6
14,2,1,11,1,182,16,0.087912,7.0,6,4,14,1,1,false,true,10,10
14,2,1,11,2,182,16,0.087912,7.0,6,4,14,1,1,false,true,14,14
14,2,1,11,3,182,6,0.032967,7.0,6,4,14,1,1,false,true,18,18
14,2,1,13,0,182,28,0.153846,7.0,6,4,14,1,1,false,true,6,6
14,2,1,13,1,182,11,0.060440,7.0,6,4,14,1,1,false,true,10,10
14,2,1,13,2,182,11,0.060440,7.0,6,4,14,1,1,false,true,14,14
14,2,1,13,3,182,10,0.054945,7.0,6,4,14,1,1,false,true,18,18
14,2,3,1,0,182,23,0.126374,7.0,6,4,14,1,1,true,false,6,6
14,2,3,1,1,182,17,0.093407,7.0,6,4,14,1,1,true,false,10,10
14,2,3,1,2,182,10,0.054945,7.0,6,4,14,1,1,true,false,14,14
14,2,3,1,3,182,7,0.038462,7.0,6,4,14,1,1,true,false,18,18
14,2,3,5,0,182,25,0.137363,7.0,6,4,14,1,1,true,true,6,6
14,2,3,5,1,182,20,0.109890,7.0,6,4,14,1,1,true,true,10,10
14,2,3,5,2,182,6,0.032967,7.0,6,4,14,1,1,true,true,14,14
14,2,3,5,3,182,8,0.043956,7.0,6,4,14,1,1,true,true,18,18
14,2,3,9,0,182,32,0.175824,7.0,6,4,14,1,1,true,false,6,6
14,2,3,9,1,182,13,0.071429,7.0,6,4,14,1,1,true,false,10,10
14,2,3,9,2,182,11,0.060440,7.0,6,4,14,1,1,true,false,14,14
14,2,3,9,3,182,11,0.060440,7.0,6,4,14,1,1,true,false,18,18
14,2,3,11,0,182,30,0.164835,7.0,6,4,14,1,1,true,true,6,6
14,2,3,11,1,182,21,0.115385,7.0,6,4,14,1,1,true,true,10,10
14,2,3,11,2,182,12,0.065934,7.0,6,4,14,1,1,true,true,14,14
14,2,3,11,3,182,6,0.032967,7.0,6,4,14,1,1,true,true,18,18
14,2,3,13,0,182,29,0.159341,7.0,6,4,14,1,1,true,true,6,6
14,2,3,13,1,182,16,0.087912,7.0,6,4,14,1,1,true,true,10,10
14,2,3,13,2,182,17,0.093407,7.0,6,4,14,1,1,true,true,14,14
14,2,3,13,3,182,7,0.038462,7.0,6,4,14,1,1,true,true,18,18
14,2,5,1,0,182,33,0.181319,7.0,6,4,14,1,1,true,false,6,6
14,2,5,1,1,182,24,0.131868,7.0,6,4,14,1,1,true,false,10,10
14,2,5,1,2,182,14,0.076923,7.0,6,4,14,1,1,true,false,14,14
14,2,5,1,3,182,10,0.054945,7.0,6,4,14,1,1,true,false,18,18
14,2,5,3,0,182,32,0.175824,7.0,6,4,14,1,1,true,true,6,6
14,2,5,3,1,182,17,0.093407,7.0,6,4,14,1,1,true,true,10,10
14,2,5,3,2,182,11,0.060440,7.0,6,4,14,1,1,true,true,14,14
14,2,5,3,3,182,13,0.071429,7.0,6,4,14,1,1,true,true,18,18
14,2,5,9,0,182,23,0.126374,7.0,6,4,14,1,1,true,false,6,6
14,2,5,9,1,182,18,0.098901,7.0,6,4,14,1,1,true,false,10,10
14,2,5,9,2,182,12,0.065934,7.0,6,4,14,1,1,true,false,14,14
14,2,5,9,3,182,18,0.098901,7.0,6,4,14,1,1,true,false,18,18
14,2,5,11,0,182,26,0.142857,7.0,6,4,14,1,1,true,true,6,6
14,2,5,11,1,182,21,0.115385,7.0,6,4,14,1,1,true,true,10,10
14,2,5,11,2,182,8,0.043956,7.0,6,4,14,1,1,true,true,14,14
14,2,5,11,3,182,9,0.049451,7.0,6,4,14,1,1,true,true,18,18
14,2,5,13,0,182,31,0.170330,7.0,6,4,14,1,1,true,true,6,6
14,2,5,13,1,182,15,0.082418,7.0,6,4,14,1,1,true,true,10,10
14,2,5,13,2,182,8,0.043956,7.0,6,4,14,1,1,true,true,14,14
14,2,5,13,3,182,9,0.049451,7.0,6,4,14,1,1,true,true,18,18
14,2,9,1,0,182,26,0.142857,7.0,6,4,14,1,1,false,false,6,6
14,2,9,1,1,182,15,0.082418,7.0,6,4,14,1,1,false,false,10,10
14,2,9,1,2,182,14,0.076923,7.0,6,4,14,1,1,false,false,14,14
14,2,9,1,3,182,9,0.049451,7.0,6,4,14,1,1,false,false,18,18
14,2,9,3,0,182,26,0.142857,7.0,6,4,14,1,1,false,true,6,6
14,2,9,3,1,182,17,0.093407,7.0,6,4,14,1,1,false,true,10,10
14,2,9,3,2,182,10,0.054945,7.0,6,4,14,1,1,false,true,14,14
14,2,9,3,3,182,10,0.054945,7.0,6,4,14,1,1,false,true,18,18
14,2,9,5,0,182,33,0.181319,7.0,6,4,14,1,1,false,true,6,6
14,2,9,5,1,182,16,0.087912,7.0,6,4,14,1,1,false,true,10,10
14,2,9,5,2,182,10,0.054945,7.0,6,4,14,1,1,false,true,14,14
14,2,9,5,3,182,9,0.049451,7.0,6,4,14,1,1,false,true,18,18
14,2,9,11,0,182,22,0.120879,7.0,6,4,14,1,1,false,true,6,6
14,2,9,11,1,182,21,0.115385,7.0,6,4,14,1,1,false,true,10,10
14,2,9,11,2,182,12,0.065934,7.0,6,4,14,1,1,false,true,14,14
14,2,9,11,3,182,12,0.065934,7.0,6,4,14,1,1,false,true,18,18
14,2,9,13,0,182,30,0.164835,7.0,6,4,14,1,1,false,true,6,6
14,2,9,13,1,182,16,0.087912,7.0,6,4,14,1,1,false,true,10,10
14,2,9,13,2,182,14,0.076923,7.0,6,4,14,1,1,false,true,14,14
14,2,9,13,3,182,13,0.071429,7.0,6,4,14,1,1,false,true,18,18
14,2,11,1,0,182,32,0.175824,7.0,6,4,14,1,1,true,false,6,6
14,2,11,1,1,182,18,0.098901,7.0,6,4,14,1,1,true,false,10,10
14,2,11,1,2,182,16,0.087912,7.0,6,4,14,1,1,true,false,14,14
14,2,11,1,3,182,7,0.038462,7.0,6,4,14,1,1,true,false,18,18
14,2,11,3,0,182,27,0.148352,7.0,6,4,14,1,1,true,true,6,6
14,2,11,3,1,182,24,0.131868,7.0,6,4,14,1,1,true,true,10,10
14,2,11,3,2,182,13,0.071429,7.0,6,4,14,1,1,true,true,14,14
14,2,11,3,3,182,8,0.043956,7.0,6,4,14,1,1,true,true,18,18
14,2,11,5,0,182,28,0.153846,7.0,6,4,14,1,1,true,true,6,6
14,2,11,5,1,182,16,0.087912,7.0,6,4,14,1,1,true,true,10,10
14,2,11,5,2,182,17,0.093407,7.0,6,4,14,1,1,true,true,14,14
14,2,11,5,3,182,9,0.049451,7.0,6,4,14,1,1,true,true,18,18
14,2,11,9,0,182,34,0.186813,7.0,6,4,14,1,1,true,false,6,6
14,2,11,9,1,182,21,0.115385,7.0,6,4,14,1,1,true,false,10,10
14,2,11,9,2,182,17,0.093407,7.0,6,4,14,1,1,true,false,14,14
